tran_id,first_name,last_name,tran_date,gender,tran_value,tran_hash,tran_lat,tran_long,tran_type,tran_status
19EcqPi6L6R1zJLxSazEy78jbd5LgpSptT,Glendon,Markwick,2017/05/13,Male,58.54,2c3c83971b29396ed401a98a5303c63e,-35.3714074,174.0890941,Chocolate - Compound Coating,3
19vZKmUPzwQ256UCYBe7Jow7rW8jEhL7X1,Fey,Spoure,2017/10/07,Female,191.14,ac95c975a1715aa538115dd4dc71bf06,8.6427567,124.770152,"Nut - Hazelnut, Whole",5
1Pw5rtxKcd7nfhE5zMEW8JD3ABzPgEPjGg,Washington,Newbold,2017/11/17,Male,153.5,c5d3ae86130cdc6b6fdbccf67e658f77,19.2949759,-99.110685,Wine - Riesling Alsace Ac 2001,5
1FgBGdwAgyi2KLmnabtwk2VhSM2thVnQKm,Barny,Eidler,2017/11/03,Male,145.43,6ba0c0a74fa6dbbed033862ce76dd8e3,44.5394324,3.5333133,Chinese Lemon Pork,2
139xDRXX5jnzAenNTiLjvLV8DZNxvyDV7f,Marna,Dunphy,2017/10/20,Female,242.66,360856d7eac04b3c0a6be4e53c5588c7,14.1864516,-16.6586052,Ecolab - Solid Fusion,5
1Mx6PUTX7mrbyZH1bsBgCYteR5UDLPEorT,Shem,McLaggan,2018/05/08,Male,104.31,ff399780e175a5f9164c8ad1531544c8,38.6037983,-9.1672878,Black Currants,1
19wcdPpH5SGdHbQ7CAa3aDbzZnXGoXj3bB,Enriqueta,Nassey,2017/12/30,Female,80.21,dca6d742274b557d66dcacb6a4365037,55.9835962,37.1465904,Venison - Liver,4
1MvgGTNpQe7z8cZtePeFrEsrYiywntSEmG,Roderigo,Yoselevitch,2017/07/20,Male,81.89,1761ede624b9ffcea5bb4f07f32ffd06,44.418695,39.5314274,Silicone Parch. 16.3x24.3,4
1FbxCb1zDzxN2cYjopaMyje8xTLBd8zDUM,Iolanthe,Kennerley,2017/12/09,Female,106.67,7198d5eb0c4922aef4d6bfcfa53af633,22.0832638,102.5757028,Soup - Campbells Beef Strogonoff,5
1MgJZ34vSSgkaz9b95RZRuWQNm3tbZyLzv,Dinny,Gotts,2018/02/05,Female,233.13,b0cfcbd054d696c45121fdf9298bd7f2,53.7577169,17.1077021,"Shrimp - 16/20, Iqf, Shell On",4
13sXdroA8Hxg1trwa3EsGNvDyoMBGuwHvU,Rutger,De Blase,2017/06/03,Male,220.24,2f2e02424bad0f8f08c6c30f898128e0,8.9282133,-74.5697617,"Veal - Round, Eye Of",1
1PB1ALgvmfBLMmXznaCpz2a3qsEjcxhUYJ,Rainer,De la Harpe,2018/05/29,Male,1.97,4f9b9e26549fa04c07fab8d34e5c8a75,32.6901244,-96.937016,Ham - Proscuitto,3
1CTPQcXNEhpQLFpzZhbLf7NuEgzeGJeNgS,Chicky,Jaffa,2017/01/14,Female,138.69,7f2a34e5d106d3c78b241fc42f2665f2,9.5109216,123.1331939,Monkfish Fresh - Skin Off,1
1DMUQLazb9pNJicdLM1z7KS2aM7GArLyR5,Penny,Reaveley,2017/02/10,Male,133.08,579e7a1b33b0db75d8f8513cb661cd61,7.193611,100.592145,Cups 10oz Trans,2
1Ku3K1nX6qzpNoUdCshz1ZVkbbRMBwZidt,Hildagard,Stodhart,2017/03/23,Female,153.15,079653055e61fa17aa82124e2e613fa7,60.6251856,28.568911,Cake - Mini Potato Pancake,5
1Gncvt7vH6J7zqBprfEWQpLkKood1aTEqw,Stephenie,Aksell,2018/04/11,Female,11.31,7c478698b918e48ee550010c82202f31,32.5569557,35.8479094,Olives - Nicoise,4
1PQWiQ1S9aro8mh4S8mt52jrwBVq82RSTF,Raul,Cases,2017/06/01,Male,170.82,ac832587739e919ac1eb525be660fb4e,-7.6377266,110.2722262,Bread Foccacia Whole,1
162NqiQcuruE4BRyB61MwhLF7XX9rRBB5J,Orrin,Ducarel,2017/12/15,Male,-73.52,ff77cf4f001cb44d89e0bd30d46f2623,55.7309365,13.1779513,"Crush - Orange, 355ml",1
1J2qti1vGU8QNkudStBTVLhDFxifyLz9k4,Wynny,Valenta,2017/05/29,Female,48.23,b6d2d434e384e43774d0ee6ca3a7b2b8,14.5655554,121.0335158,Sauce - Cranberry,4
15JQJTbH5KiUBdNQhEnAezqSycpVX6H4F7,Sayer,Cleaves,2017/11/09,Male,84.13,c5d975017d74e58cfca04223ba626c2f,-8.269535,122.8950755,Truffle - Peelings,1
1BiMPw8P9YB4yXK55yiw4sX6otpCALSycW,Sibella,Biggerdike,2017/09/14,Female,-72.62,c6dd112d3ad69d41195551524adf97c2,38.6024828,-121.4470463,Soup - Chicken And Wild Rice,4
13JSHZCoiChCNmyQy5j1y2BEXtHpy2KJPB,Brandy,Ivie,2017/03/12,Male,-17.37,8e50b70100b6a5d70fbe8ffeabedc788,62.107429,129.517113,Sloe Gin - Mcguinness,1
1GuJY9sxm9Dku3SqBhKEGCPSDkKWaLRvpf,Ryann,Breacher,2018/01/19,Female,213.5,876ed7c61b0ec5f6e72a36a7afc535f5,34.414961,115.656339,Plastic Wrap,3
1Am5DP9KAu9ybrssqzYRThD9K6cgeYhitG,Bernadene,Heggs,2017/04/05,Female,158.61,202295e62929620ca0aff91343e9bea9,21.918725,111.053561,Wine - Chateau Bonnet,5
1HMFYc9GpN6NVZQZPRRqQmXMNSspMQkNnp,Ignaz,Perree,2017/03/05,Male,97.71,ec7552be693cb5bf930449f112b2d960,-29.3652193,-51.9580164,"Shrimp - 21/25, Peel And Deviened",4
1Z69XzUMfxaykDKk9yy2Ry5jZ7RU72c46,Giulia,Mager,2018/06/07,Female,123.55,4aa550538be7d24a0aa67d4b981d9a43,29.985295,122.207215,Sour Puss Raspberry,5
1A9XgYkk1FzMPmA7bUB4hEmdWh5iXY31Mp,Mareah,Edel,2017/01/28,Female,138.41,c2ffab961c26890b4819f6c358c0d07b,24.810879,113.59762,Wine - Jafflin Bourgongone,4
13TTVhM4oqe2uR1FbWJNfeyxiGahjseTRB,Bordie,Buick,2017/10/16,Male,-23.26,9d53b1b4e65d0fd6e1893724ac929bc0,0.6092923,30.6401231,Banana - Leaves,4
18xFfxH1RJANbNUunu4D38QaP5G35rmmyL,Irvine,Crosier,2017/11/22,Male,142.82,882b4150b3a4511079425cbb1045c88c,49.6197452,18.4728742,Bread - White Mini Epi,1
1AKuR9wVfPMpTByZdX7RUKFR8vxHuiomBa,Nick,Singyard,2017/04/10,Male,158.05,f85c303ef9a0ebdeada368661eab110d,-14.4040989,-56.4370932,Bread - Mini Hamburger Bun,4
19jQv1uHfEY4dAjmea7HiQErG9Qj3WXRA5,Roby,Kinze,2018/06/06,Female,149.76,1409d90481e7254a120fd00f83fb3f9d,-8.1611036,113.6770012,Iced Tea Concentrate,4
1MNAymJ5ueLKWaoFxBN8kzAwgiBngDQTcV,Gustaf,De Goey,2017/10/30,Male,36.82,170f99b77239ea4c9c1d341bb97b3ebc,64.8373411,25.1864597,Carbonated Water - Lemon Lime,4
1AmEviz6AMgBUYhzUNGPYNydGny3HUBZ31,Illa,Van Weedenburg,2017/06/22,Female,184.08,2a9016725fb1a398e4c88e7707efcc1d,13.0710293,123.4584998,Plaintain,1
1Lq7fpHDqshQadqLxv3QWgfq7sme3vRaLQ,Windham,Powland,2017/02/24,Male,78.11,8bc7fed1494233be2a67eae233ef4f57,46.1114451,48.0744772,Yeast Dry - Fermipan,1
1EBorq3kmMDwZtqty5nbHXVKVvBfzWQ95S,Fern,Krahl,2017/02/10,Female,200.9,01a1fb689f51041d39acd7784a697824,27.791959,-82.723924,Filter - Coffee,3
1AE9YoFg5NVy5gritu5qzJ71MDMN6SypWg,Nicky,Hammor,2017/05/13,Female,59.11,80b69a6ba0da443ecaeffc712c7cb70b,49.2001199,16.0648122,"Brownies - Two Bite, Chocolate",5
1HGNf8NNpnwtGa9wDzcdzimQqQX3Mo8Rho,Kinsley,Ruppele,2017/08/19,Male,126.72,3a50be57c96d1bb90d6e2f7064f31447,43.8484382,26.4498912,"Red Snapper - Fillet, Skin On",4
15dh4U5SEsu1Rd4dirMDgKsF96vFb4ioHh,Rocky,Hulburd,2017/01/04,Male,64.32,f5eb6c8d4ad01e59b0082c1be7408e43,40.9369019,44.777047,Pepper - Yellow Bell,1
1LrcXdaSf2W7QpeFwEo9tzdik1jnM5BPbh,Heloise,Juster,2017/04/12,Female,103.14,44263a8732ab90af3703421886672831,-8.7393595,-35.4562795,"Asparagus - White, Fresh",2
1AHjyFcmV9z88GJobUdi9kAGjW1ur247pU,Bernardo,Elnaugh,2017/02/25,Male,114.11,f7ba23898b9eecabb77bce39d2942c94,38.4968282,-9.0375864,Tea - Green,3
1BqoL7vkQ3E7G7ouyCCmFtxTSdKHv838oh,Melisenda,Coulman,2018/04/07,Female,97.34,2e0edd0a9464840c128a030f50ad5b17,50.8323221,25.4566978,"Zucchini - Mini, Green",1
1DxKvsr24Ria2vfBdXHACyRsvTrzG7YMZ8,Mayer,Gasnoll,2018/02/23,Male,127.52,e11e9cb4367f56daec8ee0779c716bac,38.7917289,-27.306593,Goulash Seasoning,1
1Pxffu6ZY1jAxh4KayTQjiCLSMyYC2XDQM,Cassie,McCloughen,2017/05/15,Female,164.54,9976610dcdd643b33d7eaad8db82b5e5,49.5234905,14.4280868,Tart - Lemon,1
13BSqu19VQEuKB6H45oW6fTvQzoiWBhBX7,Andrus,McCleverty,2017/01/14,Male,181.34,a67f400c6c1a1ff69c3f2f06e4ebb8e2,10.5729676,-62.5825397,Cake - French Pear Tart,4
1GjRjGTbCifh1d3JmMh1aRNHWe15dHXXLz,Reggie,Newson,2017/09/15,Male,115.99,3bd4bb5211aa500ae8ccf11e6964e0f7,3.095417,-76.1435915,Dill Weed - Dry,4
1L7ummFebupMmgEdy5ujnHFqqFHCuXambH,Godart,Cantero,2017/10/27,Male,96.93,c2037fb92059b29ed303e245363995b2,30.5081033,47.7834888,Lumpfish Black,5
1LroPzwB2pQmLbcLpqjMFd9xjzHPFtFayN,Torry,Cleft,2018/05/27,Male,76.35,9b2f3c832c411915e8ff34cac52f8a3b,27.246947,114.702652,Beets - Mini Golden,4
1LuGybnUphk7BMUqLNbWkQ64JGZT2zWBv1,Rhona,Brenstuhl,2018/01/25,Female,84.37,87db96c494bd8e9cde1fb9318ca1e64f,46.5075851,15.0768162,Wine - Rubyport,5
1Gad8K63D74szZK2efdrYESf2ZsuaMS31V,Isac,Mousby,2017/07/24,Male,195.1,e21220822d69046538adec677f050b6d,35.6110549,127.2826599,Beef Ground Medium,4
1K7b9ibtUqrJ6K6U6HNK2kHLcYBumqzwYp,Valentia,Simson,2017/04/13,Female,98.99,ecc8234cf87cd66687241e3e57b63abb,-8.7377882,122.2171695,"Seedlings - Mix, Organic",2
19vtTve6xuG1ByiUNnkRNLwdJsA7ZT9Yof,Joanna,Sharville,2017/07/21,Female,160.69,43ff45553a0232cdd196248c73b85098,-7.3350849,111.46038,Wine - Riesling Alsace Ac 2001,1
12q8cH2Js3JD6ouHrMQrPQwbvVuLxdPGyG,Aviva,Lukas,2017/09/01,Female,71.2,a1b638b2a908ea31ad60dc56dc683bd4,31.2183894,107.5080473,Wine - Segura Viudas Aria Brut,1
1LWchxf25YjdFCDrZnsaE2cVFcWohCrSfX,Nehemiah,Huntingford,2018/01/29,Male,294.96,21f3881d6a3e2486ab039de58e4f409c,43.2916776,-0.3696612,Tomatoes Tear Drop Yellow,3
18MNuuYQxZZbcvVP1Ma33B3qEcfHnaTrG3,Dominga,Everist,2017/06/28,Female,154.8,d27e3a8c8b296df0f493797805ef5031,46.1428433,14.4322399,"Beans - Fava, Canned",3
1F3cv9q61mrgTLGvzdH4B3T8tGai187DC7,Richmound,Gammack,2017/07/03,Male,88.64,4d8efa36f8a3daf9b40bbfc0443798b2,58.6772898,52.190142,Appetizer - Tarragon Chicken,1
1FHQ1UHyHMp2wSuhcXwwPCkG4wLvCYnN1U,Dulcy,Stonary,2017/06/02,Female,79.84,2f26b054fe1bb62b2e509c278ebf53c0,41.2699428,-8.2236098,Shrimp - Prawn,4
17jYBxsRcA53bsp97vDWsyNab41kgvTKBw,Rudolfo,Notman,2018/01/11,Male,132.74,246ac112913dc85434db46235d8105a8,43.3994108,44.7585599,Marjoram - Fresh,3
19XXXKFmcfPGXC7TkgLgK5gMG3WLDjN25x,Isador,Muller,2017/09/21,Male,84.86,4105fc8e810b51e144301204d430505c,41.05,-73.54,Bok Choy - Baby,5
1DmTHWUR9jZN41HYp7heLK1SYiA1NnydU4,Ulrick,Feria,2017/12/04,Male,149.25,341376f9528ec20ca7ea570301414dfa,-18.4001194,47.8699039,Foil Wrap,3
1MDkxTFumdU7Pz75tKJTi5QemvXNGCZpCE,Ginger,Deverille,2017/06/17,Female,0.51,d3589a45017440fd259cbddf4f855ba6,39.6222264,20.8874294,"Pasta - Lasagne, Fresh",2
1MjXF1gB3TC5JG5QF2T2Bs87wgSHFayUDM,Loni,Plaskitt,2017/04/27,Female,96.9,c9bf5ea182015205cc9463c744d8836c,32.9483104,130.5762726,"Orange - Canned, Mandarin",5
1Jp1KawhuwpBCN3yaaeMDPFVU84hUQBLeY,Rog,Brend,2017/09/09,Male,37.2,ff1b7cc0e4558924a8a9ce7e435a7d4f,40.5845053,-8.0854006,Piping Jelly - All Colours,5
17FSHTLWF43omiV1P9MwTNDATWqfAgK3rk,Taylor,Keilty,2018/02/12,Male,178.16,38ac8e5a6a9a35318a65a847725ecba5,49.8602445,13.7726288,Savory,3
19xdpoLrJ8iiuMHWeJ38MdyZRiV3ChkW4S,Bailey,Addison,2018/01/23,Male,157.9,de8f990b78b00e7a2506acccb086f305,42.9963758,21.944034,Table Cloth 90x90 White,4
1EHvG11eETvGesQsvguWyhZYtLPnRhjkod,Maurine,Lancett,2017/06/27,Female,205.58,342d7257b32c7cc995edaf57553aebe1,48.9410561,15.6896923,Beef - Ground Lean Fresh,2
15dhMdGzNAfd5apaw9Kez8TPvU5PVY7Qc2,Janeen,Barltrop,2018/07/03,Female,112.99,0cc90b71e5c8aa60bdc38790c3820268,43.32756,76.840271,Icecream Bar - Del Monte,4
191Jj9fJUvudmeUfUYrCwwdK8WMnLpBkUy,Taber,Maudson,2017/10/07,Male,45.85,ace53c244fd64d127a79f1257e50d8eb,33.347316,120.16366,Salt - Seasoned,3
1LwZSiJW4hDhEzG4sP1VUZthkvVhaRSwz8,Alfredo,MacAulay,2017/02/24,Male,233.36,b68d5e9952eaa26bebd8f6d5e227a529,49.80941,24.901371,"Wine - White, Ej",5
1ANDgedCsFPZRvUryC8vngMJreDhPuZve4,Aurore,Wearn,2017/05/19,Female,116.35,b385e79bd03f0d2076d9420428ad3606,5.5298168,-0.705779,"Salmon - Atlantic, Skin On",1
1HL4KErEUUnDsNm68hE1tW8xtpJKZP3bst,Brandise,Hicklingbottom,2018/03/02,Female,72.42,e21509b88bad7f9a75f5e6355918e86c,49.348096,119.7942301,Ham Black Forest,2
1A3gp39beo9EHiZAd6tG5FiLuJD7MUbodX,Oberon,Rymill,2017/04/20,Male,-49.23,0064e2138bdbd650fc00015d072684fa,12.5179287,-69.9624781,"Halibut - Whole, Fresh",1
1EgwxGoyxnnqA1Fhq76NsBs2Rv7zqazkzc,Renae,Dovidaitis,2018/03/16,Female,136.51,0192f748e8962bdb5ae755a5bb33735f,15.2478876,104.8764505,Pork - Liver,3
1PcxVMxsvP4KkWtx31ceWEYDQBaTAc1LTD,Phoebe,Cornilli,2017/12/12,Female,196.67,a0c58786eb050cb1b5080874d46ae2f6,52.842561,5.7187546,Puree - Mocha,3
1DF2pDcqz2D6BAFhndQ5ibGuqpBuaZSA4F,Jo,Waplington,2017/07/03,Female,26.03,fee1fb3f83e13e55ea4f742e2ff322be,64.8157528,25.433892,Plaintain,1
1FUWyWcN2kJjWWbaaoTxxxzcmM6j1YjcaJ,Con,Shard,2018/06/01,Male,27.93,7af2922851d7dcf075f2e39f7191605f,40.0150745,44.5191627,Pasta - Agnolotti - Butternut,5
1Mv88uE6wiLMKqnFfnFejYnpKJan6CFxDh,Deane,Greenham,2017/09/04,Female,146.54,fb84cad592ffd37f3adf7fd6d3cbfb4f,-6.9620686,108.4854717,Cheese Cloth,4
1FVtCnaf9KSrhnLHPr3AVwbqxoxra6nBxm,Dale,Schroeder,2017/03/19,Female,102.35,f44c6bb75ab7e4d3de588a3046c35898,-6.9042641,107.6474283,Honey - Lavender,5
182f9h72B9vhcPkCSP3TQ27ymSqLuz5sey,Austine,Durran,2017/11/25,Female,172.04,465e0cbc8b85fce0d5893c0f8f39313a,43.2038704,44.8434843,Tea - Lemon Green Tea,3
1KN5BFELCd2GbVZC79ux2n6v8aNARrJsA6,Natalya,Epple,2018/01/31,Female,65.31,0d6613f625ce47850fa2e3cee2a175f6,36.8047032,137.4474511,Tahini Paste,5
1KNsFGoR2TbyssuUqo9kgcfp5D3qa2a9Kf,Frances,Jacquemard,2017/02/28,Female,187.85,a4fc61a11c5627f8c129737cb52b00fe,-23.5390859,-46.3116591,Wine - Pinot Grigio Collavini,5
1MN3Ma4crDfMJDeESjysGcwG2pcda95AD6,Hailee,Lamborne,2017/08/26,Female,54.95,2d77002c0b4c09d489934008043ff1a0,39.8329746,-8.7978131,Flour - Fast / Rapid,1
1M95WrALFTBWiXC1E71Hnd5YWM88cLs8qE,Carmita,Danzig,2017/11/18,Female,219.86,30042b884dbe9af4f4f29d2df356cd83,45.056443,43.6468877,Sambuca - Ramazzotti,1
1MhXhr2mfptPdWGs6rn6zQ5936P4DZL8tt,Gherardo,Emett,2018/05/14,Male,-46.32,8057f2b9f0475e0d295d04c89d4aae52,51.6661372,82.756927,Puree - Strawberry,4
12xCzwsdbg4eDKUMimgQx34MngzEudfPYa,Dunc,Tonn,2017/05/13,Male,16.87,f1ac2ee167c6a3054e399455efa2382e,32.610076,101.529663,Mortadella,5
1NUYUKW6xQ7geA9HhT16Y6mTbrzVwi11Pr,Maia,Eye,2017/07/20,Female,141.62,7fa2b8abf3ea8d11bdb387d92ad5e387,48.4691324,37.0871224,Wine - Valpolicella Masi,2
12jwy8er7KfDQdhNx8uXNyLXKs1kCBBnPy,Dynah,Dossetter,2017/11/17,Female,148.79,3f62f762cfb516598a500a47c502a9e3,49.7986721,19.1888791,"Nut - Chestnuts, Whole",3
19Suat5bKc74UhMDdjZcyJDrMznbCBTnqy,Noland,Fendlen,2018/01/30,Male,191.82,3964d79dbb7e1ffaae84df3e389d1ec6,57.4570045,48.5429875,Vacuum Bags 12x16,5
13isz6shtf6L96UccUSKCPXSBizGax6w3D,Olly,Rentoll,2017/04/08,Male,6.85,ebbd07c416947be1c10f5bfcf9b753fb,-6.1756543,35.7926792,Cup - Translucent 7 Oz Clear,4
1NgXAwxkLrnmnr9LnVD3kwumZvViEmj6Tb,Dayle,McShane,2017/11/12,Female,121.59,c306456c215d06cf798cc6b40ff0f9c9,-6.8497345,106.8738909,"Wine - Red, Colio Cabernet",4
1ESLGqqGxcXXt5XfhZM23SJF5XE9ytJkbM,Gillian,Carde,2018/06/02,Female,112.34,c38e0d4a1fce907b665d38ee6652d4eb,4.88917,-75.870743,"Star Anise, Whole",5
13oJ4eDLJYsyG2JdN5baP4ShDmctJHX1S1,Doris,Lydon,2017/01/27,Female,52.04,732cf2719abd9f107ffe33de4d04c760,14.8288248,-86.5728785,Bacardi Limon,5
1CVL2ggkE8vp27tfingy3ygC7D32SoMbuQ,Olly,Stell,2017/12/25,Male,73.23,5d2aa8262a810339045f71e45a3ba4dc,-12.3483286,-75.7872919,Napkin White - Starched,3
196rjsDbYo3wwUL7XaWiocVx7A8RGzABYQ,Gaelan,Tillman,2017/10/10,Male,117.07,1fcf6e835a531426d0afc5b5f4d37b5c,-7.5242554,108.9145675,Calypso - Pineapple Passion,4
1A1MkMhQLi6M5ACiLEV3SbwBYeYSTYg52q,Ursula,Aronstein,2017/10/25,Female,114.01,fb4b87dd2b970843a392730ad3c94baa,46.25006,-83.5666,Sprouts - Baby Pea Tendrils,4
1KCdp8RcfaN16Q5zWv6kKU37zGmyJPfgAY,Felice,Merner,2017/09/01,Male,110.42,3a884e12d575ff8536153bc18220ac70,15.8874847,102.8744945,Island Oasis - Lemonade,1
1FHuxuSCi92hLeq5StYwMW77nj8JqxzmVu,Shandee,Shipcott,2017/06/17,Female,139.27,252b74dfe7499a02b850959ddca7f035,44.181054,129.171996,Walkers Special Old Whiskey,3
14KsGPmdQSdTLNbkMvHN1iwBsMQTA9wF5q,Tobit,Plaxton,2017/09/21,Male,95.95,a25b110a921d6db78e03761d3104c871,22.1599753,-80.4437781,Sauce - Hoisin,5
1Gvk6mkHNkFYSCTU5JewUT29iWmUom3Zpb,Marijo,Van der Merwe,2017/12/25,Female,117.57,6305ca042ae7b7b42b86b6590a4611fb,-10.1331,123.906,Filling - Mince Meat,5
1QFdtBpy1s69ARHv4Dv4d1y7eqFkd3PqaZ,Margit,Puckinghorne,2017/01/03,Female,250.75,2d3c5022d86ec7981a341c3dd75c9ee7,-6.9209,113.8478,Squash - Guords,3
1mmH9nskXTFRzSezUHdUcci36Zf1jKvdW,Sybille,Bussetti,2017/06/01,Female,126.78,e469d3b47379b0baf73a6eafe2ed1863,13.1680197,-87.3872748,Containter - 3oz Microwave Rect.,3
17JGCD1ZxVm4vDFwTkG8pjHrFBtwnA38dL,Felicia,Castagneri,2017/01/05,Female,93.84,2304b8183e1952ae8d473bb8b19b12d9,44.255137,5.262028,"Pepper - Black, Ground",1
1CYkBEuuCtmMd2VQeAGjXe1QyLEF43LTXx,Walden,Whitmell,2017/07/25,Male,45.89,14a16cffdb63a2215c588d7d44636b71,60.7428382,22.5352853,Cheese - Bakers Cream Cheese,1
1ECmbxyf3EtE64t9jwf1Hq9ii8ZsebkLV9,Tootsie,Kenworth,2017/07/23,Female,76.16,728c5f87b728a74f4e5ef9170679b494,43.4945737,5.8978018,Appetizer - Escargot Puff,1
1Ne3xZzesckqfKxLP3Dx9SYjh38t6WjMFJ,Rheta,Caze,2017/02/03,Female,3.99,afb1b472c0fc81ef6ba2c9b2f8c44f2d,39.8772715,69.0254926,Buffalo - Tenderloin,2
12vWazvgEsd7m4kuJa7xMDPMxkbPHB6sHk,Karisa,Hinrichs,2017/11/20,Female,3.68,510c513476e00d3826f5b75621d095b8,56.9084942,36.234674,Wine - Gewurztraminer Pierre,5
1EL4uzP6DeWYQQYDLvQZkbmh59Xz9uA4ob,Nanette,Derle,2017/11/11,Female,47.49,64c5a913120d669e14f101fcc1a811a6,56.9362366,60.8962022,Limes,3
1NM5aWB7sxm5XTHqLcyN1jDNGH2Eq1BdX4,Eustace,Maddie,2017/12/08,Male,141.61,1bed4fc75cad9f0735c3b462cfa37063,-34.6738798,-58.4933597,Tart - Lemon,3
19pojDNsnkTUmp6xgXViBdhkzDahVCWW3R,Barri,Dawidowicz,2017/03/02,Male,157.48,f1c777079d3b33539df17f3f96df10c5,-3.1941468,114.5361435,Bread - Calabrese Baguette,3
1L8Yr3KwLAADgoL1duPEFYcLz59W3CnBk,Domingo,Beckley,2017/10/15,Male,27.54,03d06e3404394984cf4fe80aecef4804,-24.7902746,-49.7728757,Plums - Red,3
1CFQFfCy8w4DB8ZWED3yAyYUpVboQkTnT1,Hershel,Scotts,2017/12/21,Male,45.58,bfaed6739f90aedb998aa9ff69723a46,49.5704312,6.0632054,Oregano - Fresh,5
165Ukaadat8zR1vqhbeEW4x4Uji3Jsqddp,Tremaine,Semens,2017/08/01,Male,90.47,53be51835e59e8ea7a3e84cd70ce29f8,14.22528,-90.64333,Wine - Peller Estates Late,2
1BRYYRMibzL8V8Aa6nZ9iTaWtrAedXB8JU,Vitia,Battyll,2017/09/09,Female,212.49,a93e0695108e2b1162b7904a809f4a67,37.120983,114.671935,True - Vue Containers,2
1GSweDA2V3GGKyXbmTrjvrUqBBPNXk8YGo,Lorena,Spenton,2018/06/19,Female,163.73,e32dbf18c0a305ffba4ab866dec459d6,-7.2117,107.9114,Ice Cream - Super Sandwich,1
1Mm31111tdeCx2NVvVw9cTJqjcg1GPyQrD,Catharina,Zamorano,2018/01/22,Female,129.93,5ee6047a3c959721a4d7e5a792302f46,30.855065,113.734707,"Beans - Kidney, Canned",3
1AiLRfaCrxba7EFuRNZibLmobNMGgmSpdE,Yance,Lalor,2017/06/15,Male,91.21,0bb4693bf27800b5cde887c4e3e0c2fd,28.231564,109.621875,Lighter - Bbq,4
14dzme1ozubUkZCzU7uvabaMHX8SRpiobc,Thornton,Hellin,2018/03/22,Male,123.84,cb87720c7f81148bb36cfb8457315da9,25.8314621,-97.4875048,Cheese - Comte,1
12HswD2TcZTtUkZG6mnaKs2Q132Abp6ma1,Roslyn,Polack,2017/10/15,Female,58.46,22b8b91e85ec3e1c97cc5e1692988808,13.9214806,-86.1268337,Lettuce - Arugula,3
18NA9oSRNCWDspj7EoNq65qDrh2zGv1xLq,Hoebart,Pavie,2018/05/07,Male,91.02,6425b86bc1169a87ef75a10d6d7397e3,50.3490504,23.3268124,Spinach - Spinach Leaf,5
1MHg5wQa5Zeb1y8HPx17YKGR2sXcwpUWSy,Neron,Anfrey,2018/06/04,Male,-51.68,c4a22b41c2cab562d4bdc501207cdea9,46.190375,126.656651,Wine - Jackson Triggs Okonagan,4
16MkhvnoKezDryhcwaGTyuTKuZaTGGesu8,Britt,Mariet,2017/12/12,Male,111.35,b71186f5b0193e03659ec0f64921c452,-2.0865267,120.6832556,External Supplier,4
18URtuXVb7CjD7AaotxDBKqBA9EGLeg6oM,Brion,Grigore,2017/07/28,Male,149.9,26ff79a190ee07194c76066fb5b133fd,10.436633,3.8171953,Wine - Chateau Bonnet,2
1JCzutpuzudjs3MoLBsGZ5Yj5nHZHkA41W,Ode,Mechic,2017/09/09,Male,88.89,1dfc04a44b1ce113363aeae7d218b529,8.955271,126.009711,"Lid - High Heat, Super Clear",1
1KPCfNvdJMeqc2ivi1KmWUzm2xXfsy75LX,Mil,Benit,2018/05/22,Female,164.4,57f1aaf4819c1081687a6c03624efc1f,31.3505924,119.8021001,"Soup - Beef, Base Mix",4
1EEznzEVuXEH6d2VKwpntCdnprppBUYc2T,Lula,Guillerman,2017/08/09,Female,87.64,79d4c337a78186c2fa0c4b61cd3cd776,43.247343,0.06251,Wine - Gato Negro Cabernet,1
1PCm57DVxMKVMkChvuX8wUK2AvvP1iNA9q,Kandace,Kerby,2017/11/12,Female,108.74,df4a4aeb5c2ff907190bcd0a48592578,-7.8013074,111.6541483,Lettuce - Iceberg,3
18ayMknFPLG6uHhj5Yqy8gGgov3BJ78LBS,Clifford,Girdlestone,2017/02/18,Male,75.9,4b2d2872b9c1a1aedfe1685f1661902a,6.4387946,100.1947477,Irish Cream - Butterscotch,5
12Gf1GK38oCzcG3VhVmkkq2GDw1U8yFhrB,Willdon,Ferrino,2018/05/01,Male,162.49,b892442eb24d7221eb6a2dd51b034bad,-26.0012842,31.7594384,Bols Melon Liqueur,4
1PDUQuzAf79FSRHGoyA7pKybiAAcr8GLU1,Milicent,Roddan,2017/09/12,Female,107.53,0b6d52f4bc992262e3c7f0c829b861af,49.7634887,129.7905786,"Jam - Blackberry, 20 Ml Jar",3
1FDh4DrKkZAdDd8Exnnpp8DNDWuJVCmf9a,Kenon,Turbill,2018/04/11,Male,159.32,25182bd9fe94da30d15a1c7e1b77d095,30.9579533,31.2282958,"Nut - Pine Nuts, Whole",4
12VY6WvPeHryhNWMUpcf3wMiqkaK6peDP1,Layney,Minney,2017/09/15,Female,168.46,1bbb7709a179785c8b6ef555e34529d2,32.627137,119.257096,"Tart Shells - Barquettes, Savory",5
1PYzsE1SFdUTbuwRDfFFVCx7XE3rqLFmE4,Homerus,Batkin,2017/12/16,Male,80.62,12931fa7e093b2f1f7471d44e54c32cd,-32.9660173,-60.6596502,Cucumber - English,2
